search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"red pepper",66,"Roasted Red Pepper Soup","https://www.skinnytaste.com/roasted-red-pepper-soup/","https://www.skinnytaste.com/wp-content/uploads/2009/10/Roasted-Red-Pepper-Soup.jpg",550,385,
"red pepper",67,"How To Slice a Bell Pepper | Kitchn","https://www.thekitchn.com/how-to-slice-a-bell-pepper-113964","https://cdn.apartmenttherapy.info/image/upload/f_jpg,q_auto:eco,c_fill,g_auto,w_1500,ar_1:1/k%2Farchive%2F112d6ba091e694675149a60bf2a806e4f5557f4c",1500,1500,
"red pepper",68,"Green Bell Peppers Are Just Unripe ...","https://www.huffpost.com/entry/difference-between-peppers_n_56def9efe4b03a405679fe7c","https://img.huffingtonpost.com/asset/56df02841e000087007037d5.jpeg?cache=6c3Mzj7I9q&ops=1778_1000",1778,998,
"red pepper",69,"Roasted Red Pepper Purée - Recipe ...","https://www.finecooking.com/recipe/roasted-red-pepper-puree","https://s3.amazonaws.com/finecooking.s3.tauntonclud.com/app/uploads/2017/04/18235820/fcSIP13redpepper-thumb16x9.jpg",600,338,
"red pepper",70,"How to Grow and Harvest Bell Peppers ...","https://gardenerspath.com/plants/vegetables/growing-using-bell-peppers/","https://gardenerspath.com/wp-content/uploads/2018/03/Bell-Peppers.jpg",1200,630,
"red pepper",71,"Capsicum - Wikipedia","https://en.wikipedia.org/wiki/Capsicum","https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Red_capsicum_and_cross_section.jpg/1200px-Red_capsicum_and_cross_section.jpg",1200,800,
"red pepper",72,"Tomato and Roasted Red Pepper Soup ...","https://laughingspatula.com/skinny-tomato-and-roasted-red-pepper-soup/","https://laughingspatula.com/wp-content/uploads/2014/10/Tomato-Soup-hero.jpg",621,868,
"red pepper",73,"Roasted Green Beans and Red Bell Pepper ...","https://kalynskitchen.com/recipe-for-roasted-green-beans-and-red/","https://kalynskitchen.com/wp-content/uploads/2016/12/2-650-roasted-green-beans-red-pepper-480x480.jpg",480,480,
"red pepper",74,"Roasted Red Pepper Zucchini Salad |The ...","https://thesassydietitian.com/roasted-red-pepper-zucchini-salad/","https://i0.wp.com/thesassydietitian.com/wp-content/uploads/2018/08/IMG_0124-1.jpg?resize=5184%2C3456&ssl=1",5184,3456,
"red pepper",75,"Bell Peppers ...","https://alexandracooks.com/2008/08/14/how-to-roast-peppers/","https://alexandracooks.com/wp-content/uploads/2008/08/roastedredpeppers.jpg",680,453,
"red pepper",76,"Roasted Red Pepper Sauce - A Saucy Kitchen","https://www.asaucykitchen.com/creamy-roasted-red-pepper-pasta-sauce/","https://www.asaucykitchen.com/wp-content/uploads/2015/05/Roasted-Red-Pepper-Sauce-9.jpg",650,845,
"red pepper",77,"Red Pepper Flakes - Crushed Red Pepper ...","https://www.savoryspiceshop.com/red-pepper-flakes","https://www.savoryspiceshop.com/content/mercury_modules/cart/items/2/7/3/2739/ratio6x5-600.jpg",600,500,
"red pepper",78,"Stir-Fried Snow Peas, Red Pepper and ...","https://www.mygourmetconnection.com/snow-peas-red-pepper-shallots/","https://www.mygourmetconnection.com/wp-content/uploads/snow-peas-red-pepper-shallots-720x720.jpg",720,720,
"red pepper",79,"Roasted Bell Pepper and Broccoli Salad ...","https://food.ndtv.com/recipe-roasted-bell-pepper-and-broccoli-salad-143876","https://i.ndtvimg.com/i/2017-10/roasted-bell-pepper-and-broccoli-salad-recipe_620x330_61509436008.jpg",620,330,
"red pepper",80,"Red Peppers. Available in 5kg ...","http://www.georgeperry.co.uk/Red-Peppers.html","http://www.georgeperry.co.uk/images/P/peppers.jpg",700,839,
"red pepper",81,"Roasted Red Pepper Hummus | Downshiftology","https://downshiftology.com/recipes/roasted-red-pepper-hummus/","https://i2.wp.com/www.downshiftology.com/wp-content/uploads/2018/07/Roasted-Red-Pepper-Hummus-11.jpg",1024,683,
"red pepper",82,"Roasted Red Peppers - Jo Cooks","https://www.jocooks.com/recipes/roasted-red-peppers-in-garlic-sauce/","https://www.jocooks.com/wp-content/uploads/2011/09/roasted-red-peppers-1-1.jpg",1200,1500,
"red pepper",83,"Roasted Red Pepper Tortilla Soup ...","https://cookieandkate.com/roasted-red-pepper-tortilla-soup/","https://cookieandkate.com/images/2014/10/roasted-red-pepper-soup-1-3.jpg",550,756,
"red pepper",84,"How to Roast Red Peppers in the Oven ...","https://www.yummyfamilyfood.com/recipes/sides/how-to-roast-red-peppers-in-the-oven/","https://www.yummyfamilyfood.com/wp-content/uploads/2018/09/how-to-roast-red-peppers-in-the-oven.jpg",680,453,
"red pepper",85,"Ripen a Green Bell Pepper to Red ...","https://homeguides.sfgate.com/can-ripen-green-bell-pepper-red-80920.html","https://img-aws.ehowcdn.com/350x235p/photos.demandstudios.com/getty/article/34/66/87641023_XS.jpg",350,235,
"red pepper",86,"Marinated Roasted Red Pepper Recipe ...","https://oldworldgardenfarms.com/2013/08/30/marinated-roasted-red-pepper-recipe-and-how-to-preserve-them/","https://oldworldgardenfarms.com/wp-content/uploads/2013/08/img_4493.jpg",1500,1000,
"red pepper",87,"All About Bell Peppers: Types, Taste ...","https://www.masterclass.com/articles/4-easy-ways-to-cook-with-red-bell-peppers","http://images.ctfassets.net/3s5io6mnxfqz/4174V7fzCumjm5XUBVkRo4/55f754c8502c3df0a2bfc27f8fa23ceb/AdobeStock_182717533.jpeg",1200,800,
"red pepper",88,"Roasted Red Pepper Dip - Overtime Cook","http://overtimecook.com/2014/01/20/roasted-red-pepper-dip/","http://overtimecook.com/wp-content/uploads/2014/01/Roasted-Red-Pepper-Dip.jpg.jpg",1920,1280,
"red pepper",89,"How to Roast Bell Peppers - 4 Easy ...","https://toriavey.com/how-to/roasted-bell-peppers/","https://toriavey.com/images/2010/02/MG_0579-1-555x740.jpg",555,740,
"red pepper",90,"Vegan Roasted Red Pepper Pasta ...","https://minimalistbaker.com/vegan-roasted-red-pepper-pasta-gf/","https://minimalistbaker.com/wp-content/uploads/2014/07/Roasted-Red-Pepper-Vegan-Pasta-Sauce.jpg",680,974,
"red pepper",91,"Cauliflower Roasted Red Pepper Soup ...","https://www.galonamission.com/cauliflower-roasted-red-pepper-soup/","https://www.galonamission.com/wp-content/uploads/2014/12/Cauliflower-Roasted-Red-Pepper-Soup-1.jpg",600,900,
"red pepper",92,"Fresh Gourmet Crispy Red Peppers ...","https://www.heb.com/product-detail/fresh-gourmet-crispy-red-peppers-lightly-salted/1386752","https://images.heb.com/is/image/HEBGrocery/001386752",760,760,
"red pepper",93,"Order Green Bell Pepper | Fast Delivery","https://www.freshdirect.com/pdp.jsp?productId=pep_grnbell&catId=stpep","https://www.freshdirect.com/media/images/product/veg_1/pep_grnbell_z.jpg?lastModify=2016-05-03",260,260,
"red pepper",94,"Why Bell Peppers Aren't Spicy","https://www.thespruceeats.com/why-arent-bell-peppers-spicy-3111656","https://www.thespruceeats.com/thmb/iMiIsP_lg50XeksfYmv-U_aS0gE=/960x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-183060953-587e52ee5f9b584db3ee1415.jpg",960,640,
"red pepper",95,"How to Cut a Bell Pepper | Weelicious","https://weelicious.com/how-to-cut-a-bell-pepper-video/","https://weelicious.com/wp-content/uploads/2015/06/How-to-Cut-a-Bell-Pepper-2.jpg",1000,655,
